,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,sstart_al,send_al
1523,MW341013.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1524,MW341014.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1525,MW341015.1,MK059949.1,93.103,348,24,0,1,348,4574,4921,3.88e-148,510.0,4600,4947
1526,MW341016.1,MK059951.1,80.0,350,66,4,1,348,4601,4948,2.02e-71,255.0,4600,4947
1527,MW341017.1,MK059949.1,93.103,348,24,0,1,348,4574,4921,3.88e-148,510.0,4600,4947
1528,MW341018.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1529,MW341019.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1530,MW341020.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1531,MW341021.1,MK059949.1,93.103,348,24,0,1,348,4574,4921,3.88e-148,510.0,4600,4947
1532,MW341022.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1533,MW341023.1,MK059951.1,80.0,350,66,4,1,348,4601,4948,2.02e-71,255.0,4600,4947
1534,MW341024.1,MK059951.1,79.714,350,67,4,1,348,4601,4948,9.400000000000001e-70,250.0,4600,4947
1535,MW341025.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1536,MW341026.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1537,MW341027.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1538,MW341028.1,MK059949.1,85.057,348,52,0,1,348,4574,4921,1.92e-101,355.0,4600,4947
1539,MW341029.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1540,MW341030.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1541,MW341031.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1542,MW341032.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1543,MW341033.1,MK059950.1,93.103,348,23,1,1,347,4570,4917,1.4e-147,508.0,4599,4946
1544,MW341034.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1545,MW341035.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1546,MW341036.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1547,MW341037.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1548,MW341038.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1549,MW341039.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1550,MW341040.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1551,MW341041.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1552,MW341042.1,MK059950.1,93.391,348,22,1,1,347,4570,4917,3.01e-149,514.0,4599,4946
1553,MW341043.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1554,MW341044.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1555,MW341045.1,MK059950.1,78.797,349,72,2,1,348,4571,4918,9.44e-65,233.0,4600,4947
1556,MW341046.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1557,MW341047.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1558,MW341048.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1559,MW341049.1,MK059949.1,92.529,348,26,0,1,348,4574,4921,8.4e-145,499.0,4600,4947
1560,MW341050.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1561,MW341051.1,MK059955.1,78.47,353,67,8,1,348,4577,4925,2.04e-61,222.0,4599,4947
1562,MW341052.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1563,MW341053.1,MK059955.1,78.187,353,68,8,1,348,4577,4925,9.49e-60,217.0,4599,4947
1564,MW341054.1,MK059955.1,78.187,353,68,8,1,348,4577,4925,9.49e-60,217.0,4599,4947
1565,MW341055.1,MK059955.1,78.187,353,68,8,1,348,4577,4925,9.49e-60,217.0,4599,4947
1566,MW341056.1,MK059951.1,80.0,350,66,4,1,348,4601,4948,2.02e-71,255.0,4600,4947
1567,MW341057.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1568,MW341058.1,MK059950.1,93.103,348,23,1,1,347,4570,4917,1.4e-147,508.0,4599,4946
1569,MW341059.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1570,MW341060.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1571,MW341061.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1572,MW341062.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1573,MW341063.1,MK059952.1,96.552,348,12,0,1,348,4573,4920,3.74e-168,577.0,4600,4947
1574,MW341064.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1575,MW341065.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1576,MW341066.1,MK059951.1,80.627,351,62,6,1,348,4601,4948,9.33e-75,267.0,4600,4947
1577,MW341067.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1578,MW341068.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1579,MW341069.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1580,MW341070.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1581,MW341071.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1582,MW341072.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1583,MW341073.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1584,MW341074.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1585,MW341075.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1586,MW341076.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1587,MW341077.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1588,MW341078.1,MK059951.1,80.857,350,63,4,1,348,4601,4948,2.01e-76,272.0,4600,4947
1589,MW341079.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1590,MW341080.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1591,MW341081.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1592,MW341082.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1593,MW341083.1,MK059956.1,96.264,348,13,0,1,348,4572,4919,1.7500000000000003e-166,571.0,4600,4947
1594,MW341084.1,MK059951.1,80.857,350,63,4,1,348,4601,4948,2.01e-76,272.0,4600,4947
1595,MW341085.1,MK059951.1,92.529,348,26,0,1,348,4601,4948,8.45e-145,499.0,4600,4947
1596,MW341086.1,MK059956.1,91.092,348,31,0,1,348,4572,4919,1.41e-137,475.0,4600,4947
1597,MW341087.1,MK059956.1,96.264,348,13,0,1,348,4572,4919,1.7500000000000003e-166,571.0,4600,4947
1598,MW341088.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1599,MW341089.1,MK059949.1,93.966,348,21,0,1,348,4574,4921,3.85e-153,527.0,4600,4947
1600,MW341090.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1601,MW341091.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1602,MW341092.1,MK059951.1,80.857,350,63,4,1,348,4601,4948,2.01e-76,272.0,4600,4947
1603,MW341093.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1604,MW341094.1,MK059956.1,96.552,348,12,0,1,348,4572,4919,3.76e-168,577.0,4600,4947
1605,MW341095.1,MK059951.1,80.571,350,64,4,1,348,4601,4948,9.33e-75,267.0,4600,4947
1606,MW341096.1,MK059951.1,80.857,350,63,4,1,348,4601,4948,2.01e-76,272.0,4600,4947
1607,MW341097.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1608,MW341098.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1609,MW341099.1,MK059956.1,91.667,348,29,0,1,348,4572,4919,8.44e-140,483.0,4600,4947
1610,MW341100.1,MK059951.1,91.954,348,28,0,1,348,4601,4948,1.83e-141,488.0,4600,4947
1611,MW341101.1,MK059956.1,91.667,348,29,0,1,348,4572,4919,8.44e-140,483.0,4600,4947
1612,MW341102.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1613,MW341103.1,MK059953.1,87.317,410,50,2,1,409,3557,3965,2.79e-135,468.0,3603,4011
1614,MW341104.1,MK059949.1,92.494,413,31,0,1,413,3583,3995,1.62e-172,592.0,3603,4015
1615,MW341105.1,MK059949.1,92.01,413,33,0,1,413,3583,3995,3.4800000000000003e-169,580.0,3603,4015
1616,MW341106.1,MK059949.1,92.01,413,33,0,1,413,3583,3995,3.4800000000000003e-169,580.0,3603,4015
1617,MW341107.1,MK059949.1,91.525,413,35,0,1,413,3583,3995,7.590000000000001e-166,569.0,3603,4015
1618,MW341108.1,MK059949.1,92.252,413,32,0,1,413,3583,3995,7.48e-171,586.0,3603,4015
1619,MW341109.1,MK059949.1,92.252,413,32,0,1,413,3583,3995,7.48e-171,586.0,3603,4015
1620,MW525347.1,MK059953.1,85.751,393,54,2,1,392,3579,3970,3.5199999999999996e-119,414.0,3625,4016
1621,MW525348.1,MK059950.1,91.837,392,32,0,1,392,3602,3993,3.36e-159,547.0,3625,4016
1622,MW525349.1,MK059950.1,91.837,392,32,0,1,392,3602,3993,3.36e-159,547.0,3625,4016
1623,MW525350.1,MK059950.1,91.837,392,32,0,1,392,3602,3993,3.36e-159,547.0,3625,4016
1624,MW525351.1,MK059949.1,85.678,391,54,2,1,390,3607,3996,4.56e-118,411.0,3627,4016
1625,MW525352.1,MK059951.1,84.949,392,59,0,1,392,3626,4017,3.59e-114,398.0,3625,4016
1626,MW525353.1,MK059949.1,84.281,299,45,2,1,298,3699,3996,4.68e-82,291.0,3719,4016
1627,MW714406.1,MK059953.1,80.063,316,61,2,1,315,4545,4859,8.43e-65,233.0,4600,4914
1628,MW714407.1,MK059953.1,80.063,316,61,2,1,315,4545,4859,8.43e-65,233.0,4600,4914
1629,MW714408.1,MK059953.1,80.063,316,61,2,1,315,4545,4859,8.43e-65,233.0,4600,4914
1630,MW795375.1,MK059954.1,82.562,562,94,4,1,560,3598,4157,2.29e-142,492.0,3618,4177
1631,MW795376.1,MK059954.1,82.554,556,93,4,1,554,3604,4157,1.0499999999999999e-140,486.0,3624,4177
1632,MW795377.1,MK059954.1,82.562,562,94,4,1,560,3598,4157,2.29e-142,492.0,3618,4177
1633,MW795379.1,MK059954.1,82.554,556,93,4,1,554,3604,4157,1.0499999999999999e-140,486.0,3624,4177
1634,MW795399.1,MK059951.1,85.488,441,58,2,1,435,4264,4704,2.37e-131,455.0,4263,4703
1635,MW795400.1,MK059951.1,85.488,441,58,2,1,435,4264,4704,2.37e-131,455.0,4263,4703
1636,MW795401.1,MK059951.1,85.488,441,58,2,1,435,4264,4704,2.37e-131,455.0,4263,4703
1637,MW795403.1,MK059951.1,85.488,441,58,2,1,435,4264,4704,2.37e-131,455.0,4263,4703
1638,MW795405.1,MK059951.1,85.488,441,58,2,1,435,4264,4704,2.37e-131,455.0,4263,4703
1639,MW795406.1,MK059951.1,85.488,441,58,2,1,435,4264,4704,2.37e-131,455.0,4263,4703
1640,MW863310.1,MK059949.1,91.894,4330,347,4,2476,6802,2443,6771,0.0,6048.0,2463,6835
1641,MW863310.1,MK059949.1,89.697,2378,236,9,1,2373,9,2382,0.0,3025.0,8,2381
1642,MW863310.1,MK059949.1,100.0,53,0,0,6821,6873,3371,3423,7.339999999999999e-23,99.0,3391,3443
1643,MZ546174.1,MK059949.1,91.871,4330,348,4,2598,6924,2443,6771,0.0,6043.0,2463,6835
1644,MZ546174.1,MK059949.1,90.109,2386,226,9,115,2495,2,2382,0.0,3090.0,1,2381
1645,MZ603072.1,MK059949.1,94.825,2821,138,1,3912,6732,3879,6691,0.0,4401.0,3899,6750
1646,MZ603072.1,MK059949.1,93.23,1359,92,0,1050,2408,1135,2493,0.0,2023.0,1134,2513
1647,MZ603072.1,MK059949.1,96.0,725,29,0,3152,3876,3119,3843,0.0,1181.0,3139,3863
1648,MZ603072.1,MK059949.1,91.056,805,72,0,1,805,86,890,0.0,1090.0,85,889
1649,MZ603072.1,MK059949.1,95.137,329,15,1,2408,2735,2448,2776,4.6599999999999995e-149,518.0,2468,2796
1650,MZ603072.1,MK059949.1,96.774,248,8,0,2809,3056,2776,3023,6.2900000000000005e-118,414.0,2796,3043
1651,MZ603074.1,MK059949.1,96.041,4244,168,0,2408,6651,2448,6691,0.0,6907.0,2468,6750
1652,MZ603074.1,MK059949.1,92.982,2408,169,0,1,2408,86,2493,0.0,3511.0,85,2513
1653,NC_001943.1,MK059949.1,97.48,4325,104,3,2493,6813,2448,6771,0.0,7378.0,2468,6835
1654,NC_001943.1,MK059949.1,97.794,2493,55,0,1,2493,1,2493,0.0,4300.0,0,2513
1655,OK135150.1,MK059951.1,84.592,1006,143,8,1,997,3673,4675,0.0,989.0,3672,4674
1656,OK135151.1,MK059951.1,84.179,1005,149,5,1,997,3673,4675,0.0,966.0,3672,4674
1657,OK135152.1,MK059951.1,84.179,1005,149,5,1,997,3673,4675,0.0,966.0,3672,4674
1658,OK135153.1,MK059953.1,84.095,1006,145,8,1,1003,3626,4619,0.0,957.0,3672,4674
1659,OK135154.1,MK059951.1,89.841,1004,94,3,1,997,3673,4675,0.0,1282.0,3672,4674
1660,OM468611.1,MK059949.1,94.797,2364,123,0,1,2364,4328,6691,0.0,3685.0,4348,6750
1661,OM468612.1,MK059949.1,94.924,2364,120,0,1,2364,4328,6691,0.0,3701.0,4348,6750
1662,OM468613.1,MK059949.1,95.135,2364,115,0,1,2364,4328,6691,0.0,3729.0,4348,6750
1663,OM468614.1,MK059949.1,94.797,2364,123,0,1,2364,4328,6691,0.0,3685.0,4348,6750
1664,OM468615.1,MK059949.1,94.839,2364,122,0,1,2364,4328,6691,0.0,3690.0,4348,6750
1665,OM468616.1,MK059949.1,91.582,2364,199,0,1,2364,4328,6691,0.0,3264.0,4348,6750
1666,OM468617.1,MK059949.1,94.543,2364,129,0,1,2364,4328,6691,0.0,3651.0,4348,6750
1667,OM468618.1,MK059949.1,94.755,2364,124,0,1,2364,4328,6691,0.0,3679.0,4348,6750
1668,OM468619.1,MK059949.1,94.501,2364,130,0,1,2364,4328,6691,0.0,3646.0,4348,6750
1669,OM468620.1,MK059949.1,94.797,2364,123,0,1,2364,4328,6691,0.0,3685.0,4348,6750
1670,OM468621.1,MK059949.1,91.92,2364,191,0,1,2364,4328,6691,0.0,3308.0,4348,6750
1671,OM468622.1,MK059949.1,94.712,2364,125,0,1,2364,4328,6691,0.0,3674.0,4348,6750
1672,OM468623.1,MK059949.1,92.724,2364,172,0,1,2364,4328,6691,0.0,3413.0,4348,6750
1673,OM468624.1,MK059949.1,92.09,2364,187,0,1,2364,4328,6691,0.0,3330.0,4348,6750
1674,OM468625.1,MK059949.1,94.882,2364,121,0,1,2364,4328,6691,0.0,3696.0,4348,6750
1675,OM468626.1,MK059949.1,94.585,2364,128,0,1,2364,4328,6691,0.0,3657.0,4348,6750
1676,OM468627.1,MK059949.1,94.797,2364,123,0,1,2364,4328,6691,0.0,3685.0,4348,6750
1677,OM468628.1,MK059949.1,94.712,2364,125,0,1,2364,4328,6691,0.0,3674.0,4348,6750
1678,OM468629.1,MK059949.1,94.882,2364,121,0,1,2364,4328,6691,0.0,3696.0,4348,6750
1679,OM468630.1,MK059949.1,94.585,2364,128,0,1,2364,4328,6691,0.0,3657.0,4348,6750
1680,OM468631.1,MK059949.1,94.797,2364,123,0,1,2364,4328,6691,0.0,3685.0,4348,6750
1681,OM468632.1,MK059949.1,94.712,2364,125,0,1,2364,4328,6691,0.0,3674.0,4348,6750
1682,OM468633.1,MK059949.1,94.712,2364,125,0,1,2364,4328,6691,0.0,3674.0,4348,6750
1683,OM468634.1,MK059949.1,91.667,2364,197,0,1,2364,4328,6691,0.0,3275.0,4348,6750
1684,OM468635.1,MK059949.1,94.797,2364,123,0,1,2364,4328,6691,0.0,3685.0,4348,6750
1685,OM468636.1,MK059949.1,94.755,2364,124,0,1,2364,4328,6691,0.0,3679.0,4348,6750
1686,OM468637.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1687,OM468638.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1688,OM468639.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1689,OM468640.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1690,OM468641.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1691,OM468642.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1692,OM468643.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1693,OM468644.1,MK059950.1,92.542,2400,173,1,1,2400,4325,6718,0.0,3435.0,4348,6750
1694,OM468645.1,MK059950.1,92.5,2400,174,1,1,2400,4325,6718,0.0,3430.0,4348,6750
1695,OM468646.1,MK059950.1,92.5,2400,174,1,1,2400,4325,6718,0.0,3430.0,4348,6750
1696,OM468647.1,MK059950.1,92.458,2400,175,1,1,2400,4325,6718,0.0,3424.0,4348,6750
1697,OM468648.1,MK059950.1,92.5,2400,174,1,1,2400,4325,6718,0.0,3430.0,4348,6750
1698,OM468649.1,MK059950.1,92.667,2400,170,1,1,2400,4325,6718,0.0,3452.0,4348,6750
1699,OM468650.1,MK059950.1,92.625,2400,171,1,1,2400,4325,6718,0.0,3446.0,4348,6750
1700,OM468651.1,MK059950.1,92.667,2400,170,1,1,2400,4325,6718,0.0,3452.0,4348,6750
1701,OM468652.1,MK059950.1,92.667,2400,170,1,1,2400,4325,6718,0.0,3452.0,4348,6750
1702,OM468653.1,MK059950.1,92.667,2400,170,1,1,2400,4325,6718,0.0,3452.0,4348,6750
1703,OM468654.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1704,OM468655.1,MK059950.1,92.708,2400,169,1,1,2400,4325,6718,0.0,3458.0,4348,6750
1705,OM468656.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1706,OM468657.1,MK059950.1,92.583,2400,172,1,1,2400,4325,6718,0.0,3441.0,4348,6750
1707,OM468658.1,MK059950.1,92.708,2400,169,1,1,2400,4325,6718,0.0,3458.0,4348,6750
1708,OM468659.1,MK059950.1,92.542,2400,173,1,1,2400,4325,6718,0.0,3435.0,4348,6750
1709,OM468660.1,MK059950.1,92.542,2400,173,1,1,2400,4325,6718,0.0,3435.0,4348,6750
1710,OM468661.1,MK059951.1,91.157,2386,209,2,1,2385,4349,6733,0.0,3236.0,4348,6750
1711,OM468662.1,MK059951.1,91.157,2386,209,2,1,2385,4349,6733,0.0,3236.0,4348,6750
1712,OM468663.1,MK059951.1,90.871,2388,212,5,1,2385,4349,6733,0.0,3197.0,4348,6750
1713,OM468664.1,MK059951.1,90.871,2388,212,5,1,2385,4349,6733,0.0,3197.0,4348,6750
1714,OM468665.1,MK059951.1,93.208,2385,162,0,1,2385,4349,6733,0.0,3507.0,4348,6750
1715,OM468666.1,MK059951.1,93.166,2385,163,0,1,2385,4349,6733,0.0,3502.0,4348,6750
1716,OM468667.1,MK059951.1,93.124,2385,164,0,1,2385,4349,6733,0.0,3496.0,4348,6750
1717,OM468668.1,MK059955.1,78.431,2397,484,27,1,2385,4329,6704,0.0,1531.0,4348,6750
1718,OM468669.1,MK059955.1,78.33,2395,490,24,1,2385,4329,6704,0.0,1520.0,4348,6750
1719,OM468670.1,MK059951.1,91.488,2385,203,0,1,2385,4349,6733,0.0,3280.0,4348,6750
1720,OM468671.1,MK059952.1,91.67,2317,191,2,1,2316,4327,6642,0.0,3208.0,4348,6717
1721,OM468672.1,MK059952.1,91.757,2317,189,2,1,2316,4327,6642,0.0,3219.0,4348,6717
1722,OM468673.1,MK059952.1,91.757,2317,189,2,1,2316,4327,6642,0.0,3219.0,4348,6717
1723,OM468674.1,MK059952.1,91.757,2317,189,2,1,2316,4327,6642,0.0,3219.0,4348,6717
1724,OM468675.1,MK059952.1,91.325,2317,199,2,1,2316,4327,6642,0.0,3164.0,4348,6717
1725,OM468676.1,MK059952.1,91.713,2317,190,2,1,2316,4327,6642,0.0,3214.0,4348,6717
1726,OM468677.1,MK059952.1,91.627,2317,192,2,1,2316,4327,6642,0.0,3203.0,4348,6717
1727,OM468678.1,MK059952.1,91.757,2317,189,2,1,2316,4327,6642,0.0,3219.0,4348,6717
1728,OM468679.1,MK059952.1,91.757,2317,189,2,1,2316,4327,6642,0.0,3219.0,4348,6717
1729,OM468680.1,MK059952.1,91.498,2317,195,2,1,2316,4327,6642,0.0,3186.0,4348,6717
1730,OM468681.1,MK059952.1,91.929,2317,185,2,1,2316,4327,6642,0.0,3241.0,4348,6717
1731,OM468682.1,MK059952.1,91.454,2317,196,2,1,2316,4327,6642,0.0,3181.0,4348,6717
1732,OM468683.1,MK059952.1,90.987,2319,203,5,1,2316,4327,6642,0.0,3120.0,4348,6717
1733,OM468684.1,MK059952.1,91.757,2317,189,2,1,2316,4327,6642,0.0,3219.0,4348,6717
1734,OM468685.1,MK059952.1,92.016,2317,183,2,1,2316,4327,6642,0.0,3253.0,4348,6717
1735,OM468686.1,MK059952.1,90.729,2319,209,5,1,2316,4327,6642,0.0,3086.0,4348,6717
1736,OM468687.1,MK059952.1,91.548,2319,190,5,1,2316,4327,6642,0.0,3192.0,4348,6717
1737,OM468688.1,MK059952.1,91.498,2317,195,2,1,2316,4327,6642,0.0,3186.0,4348,6717
1738,OM468689.1,MK059952.1,91.8,2317,188,2,1,2316,4327,6642,0.0,3225.0,4348,6717
1739,OM468690.1,MK059952.1,91.627,2317,192,2,1,2316,4327,6642,0.0,3203.0,4348,6717
1740,OM468691.1,MK059952.1,91.16,2319,199,5,1,2316,4327,6642,0.0,3142.0,4348,6717
1741,OM468692.1,MK059952.1,91.713,2317,190,2,1,2316,4327,6642,0.0,3214.0,4348,6717
1742,OM468693.1,MK059953.1,94.093,2353,137,2,1,2352,4302,6653,0.0,3574.0,4348,6750
1743,OM468694.1,MK059953.1,94.898,2352,120,0,1,2352,4302,6653,0.0,3679.0,4348,6750
1744,OM468695.1,MK059953.1,94.855,2352,121,0,1,2352,4302,6653,0.0,3674.0,4348,6750
1745,OM468696.1,MK059953.1,94.855,2352,121,0,1,2352,4302,6653,0.0,3674.0,4348,6750
1746,OM468697.1,MK059953.1,94.685,2352,125,0,1,2352,4302,6653,0.0,3651.0,4348,6750
1747,OM468698.1,MK059953.1,94.728,2352,124,0,1,2352,4302,6653,0.0,3657.0,4348,6750
1748,OM468699.1,MK059953.1,94.643,2352,126,0,1,2352,4302,6653,0.0,3646.0,4348,6750
1749,OM468700.1,MK059953.1,94.388,2352,132,0,1,2352,4302,6653,0.0,3613.0,4348,6750
1750,OM468701.1,MK059953.1,94.473,2352,130,0,1,2352,4302,6653,0.0,3624.0,4348,6750
1751,OM468702.1,MK059953.1,94.515,2352,129,0,1,2352,4302,6653,0.0,3629.0,4348,6750
1752,OM468703.1,MK059953.1,94.558,2352,128,0,1,2352,4302,6653,0.0,3635.0,4348,6750
1753,OM468704.1,MK059953.1,94.558,2352,128,0,1,2352,4302,6653,0.0,3635.0,4348,6750
1754,OM468705.1,MK059953.1,94.558,2352,128,0,1,2352,4302,6653,0.0,3635.0,4348,6750
1755,OM468706.1,MK059953.1,94.558,2352,128,0,1,2352,4302,6653,0.0,3635.0,4348,6750
1756,OM468707.1,MK059953.1,94.345,2352,133,0,1,2352,4302,6653,0.0,3607.0,4348,6750
1757,OM468708.1,MK059953.1,94.558,2352,128,0,1,2352,4302,6653,0.0,3635.0,4348,6750
1758,OM468709.1,MK059953.1,94.558,2352,128,0,1,2352,4302,6653,0.0,3635.0,4348,6750
1759,OM468710.1,MK059953.1,95.068,2352,116,0,1,2352,4302,6653,0.0,3701.0,4348,6750
1760,OM468711.1,MK059953.1,94.388,2352,132,0,1,2352,4302,6653,0.0,3613.0,4348,6750
1761,OM468712.1,MK059953.1,94.43,2352,131,0,1,2352,4302,6653,0.0,3618.0,4348,6750
1762,OM468713.1,MK059953.1,93.88,2353,142,2,1,2352,4302,6653,0.0,3546.0,4348,6750
1763,OM468714.1,MK059953.1,93.965,2353,140,2,1,2352,4302,6653,0.0,3557.0,4348,6750
1764,OM468715.1,MK059956.1,93.62,2351,146,4,1,2349,4326,6674,0.0,3507.0,4348,6750
1765,OM468716.1,MK059956.1,94.508,2349,129,0,1,2349,4326,6674,0.0,3624.0,4348,6750
1766,OM468717.1,MK059956.1,96.169,2349,90,0,1,2349,4326,6674,0.0,3840.0,4348,6750
1767,OM468718.1,MK059956.1,96.083,2349,92,0,1,2349,4326,6674,0.0,3829.0,4348,6750
1768,OM468719.1,MK059956.1,94.423,2349,131,0,1,2349,4326,6674,0.0,3613.0,4348,6750
1769,ON669284.1,MK059949.1,90.657,289,27,0,1,289,1182,1470,2.0200000000000003e-110,385.0,1181,1469
1770,ON669285.1,MK059949.1,91.003,289,26,0,1,289,1182,1470,4.34e-112,390.0,1181,1469
1771,ON669286.1,MK059949.1,90.657,289,27,0,1,289,1182,1470,2.0200000000000003e-110,385.0,1181,1469
1772,ON669287.1,MK059949.1,90.657,289,27,0,1,289,1182,1470,2.0200000000000003e-110,385.0,1181,1469
1773,ON669288.1,MK059949.1,90.657,289,27,0,1,289,1182,1470,2.0200000000000003e-110,385.0,1181,1469
1774,ON669289.1,MK059949.1,90.657,289,27,0,1,289,1182,1470,2.0200000000000003e-110,385.0,1181,1469
1775,ON886330.1,MK059951.1,81.928,581,101,4,1,579,3601,4179,3.09e-141,488.0,3600,4178
1776,ON886331.1,MK059954.1,82.99,582,93,6,1,579,3580,4158,3.02e-151,521.0,3600,4178
1777,ON886333.1,MK059954.1,82.624,564,94,4,3,564,3597,4158,1.78e-143,496.0,3617,4178
